Address ,Price ,Pay For A Year ,Meters ,Rooms ,City ,Build Size ,Floor ,Balcony ,Area ,Type 
השלום,"2,150 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_393539"")>",קרית שמונה,30,3 מתוך 3,0,גליל ועמקים,דירה
הצפון החדש החלק הדרומי,0,1,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_393566"")>",רמת ישי,112,2 מתוך 8,0,עמק יזרעאל,דירה
הכרמל,"5,600 ₪",1,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_393592"")>",כליל,70,קרקע מתוך 34,1,גליל ועמקים,דירה
לב תל אביב החלק הצפוני,"45,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_393618"")>",באר שבע,60,קרקע מתוך 2,0,באר שבע והסביבה,דירה
בורוכוב,"10,000 ₪",12,4.5,פתח תקווה,120,2 מתוך 3,0,פתח תקוה והסביבה,דירה
בורוכוב,"8,300 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_393704"")>",תל אביב יפו,62,2 מתוך 5,1,תל אביב,דירה
השומרון,"2,200 ₪",0,4,חריש,95,1 מתוך 1,0,פרדס חנה - כרכור,דירה
אחוזה,"2,400 ₪",12,4,רמלה,155,קרקע מתוך 15,1,רמלה - לוד,דירה
לה גווארדיה 64,"8,800 ₪",12,5,כפר סבא,440,קרקע מתוך קרקע,0,רעננה - כפר סבא,דירה
לה גווארדיה,"10,000 ₪",12,4,באר שבע,39,0,0,באר שבע והסביבה,גג/פנטהאוז
קרית בנימין,"5,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_393834"")>",לוד,110,1 מתוך 1,1,רמלה - לוד,דו משפחתי
,"2,000 ₪",0,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_393858"")>",חריש,430,3 מתוך 9,0,פרדס חנה - כרכור,דירה
מינץ,"2,600 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_393886"")>",רמלה,54,16 מתוך 18,1,רמלה - לוד,דירה
עפרה חזה,0,12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_393934"")>",כפר סבא,110,קרקע מתוך קרקע,1,רעננה - כפר סבא,דירה
הגוש הגדול,"10,700 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_393960"")>",באר שבע,71,3 מתוך 3,1,באר שבע והסביבה,דירה
"הביל""ויים 60","5,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_393986"")>",לוד,130,2 מתוך 2,0,רמלה - לוד,דירה
גדליהו,"1,550 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394010"")>",ראשון לציון,70,1 מתוך 5,0,"ראשל""צ והסביבה",דירה
אחוזה,"4,200 ₪",12,1,אילת,115,קרקע מתוך קרקע,1,אילת והערבה,דירה
נמל תל אביב,"9,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394062"")>",קרית מלאכי,110,קרקע מתוך 3,0,אשדוד - אשקלון,דירת גן
קרית השרון,"6,100 ₪",12,5,חריש,120,1 מתוך 3,0,פרדס חנה - כרכור,דירה
רמת הדר,"3,700 ₪",12,3,אשדוד,77,1 מתוך 9,0,אשדוד - אשקלון,דירה
צאלון,"6,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394156"")>",רמלה,137,3 מתוך 3,0,רמלה - לוד,דירה
שדרות הציונות,"4,200 ₪",12,6,נתניה,141,5 מתוך 5,1,נתניה והסביבה,דירה
המלך ג'ורג',"7,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394215"")>",שדרות,95,קרקע מתוך קרקע,0,באר שבע והסביבה,דירה
סיטי,"10,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394241"")>",נתניה,70,3 מתוך 5,1,נתניה והסביבה,דירה
שדרות יעלים 97,"2,450 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394271"")>",תל אביב יפו,110,2 מתוך 3,0,תל אביב,דירה
שלמה המלך,"6,650 ₪",10,3,באר שבע,119,3 מתוך 4,0,באר שבע והסביבה,דירה
הדר,"8,500 ₪",0,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394323"")>",ראשון לציון,75,2 מתוך 8,0,"ראשל""צ והסביבה",דירה
הצפון החדש החלק הדרומי,"7,000 ₪",12,4,תל אביב יפו,88,1 מתוך קרקע,0,תל אביב,דירה
רמת פולג,"5,700 ₪",12,3,רחובות,90,3 מתוך 13,0,נס ציונה - רחובות,דירה
קרית השרון,"6,100 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394408"")>",קרית גת,440,3 מתוך 4,0,באר שבע והסביבה,דירה
רמת הדר,"3,700 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394432"")>",פרדס חנה כרכור,139,2 מתוך 2,1,פרדס חנה - כרכור,דירה
צאלון,"6,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394458"")>",אריאל,70,קרקע מתוך קרקע,3,יישובי השומרון,דירה
שדרות הציונות,"4,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394488"")>",ראשון לציון,40,קרקע מתוך 3,0,"ראשל""צ והסביבה",דירה
המלך ג'ורג',"7,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394519"")>",רמת גן,50,3 מתוך 4,1,רמת גן - גבעתיים,דירה
סיטי,"10,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394547"")>",ירושלים,120,4 מתוך 9,0,ירושלים והסביבה,דירה
שדרות יעלים 97,"2,450 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394571"")>",קרית ביאליק,70,3 מתוך 5,0,קריות,דירה
שלמה המלך,"6,650 ₪",12,4,ראשון לציון,20,3 מתוך 4,0,"ראשל""צ והסביבה",דירה
הדר,"8,500 ₪",12,5,בית שמש,40,קרקע מתוך קרקע,0,בית שמש והסביבה,דירה
הצפון החדש החלק הדרומי,"7,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394651"")>",תל אביב יפו,100,קרקע מתוך 3,0,תל אביב,דירה
רמת פולג,"5,700 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""363C250BF3F10EE816DEEA6BE607015D_element_394675"")>",רמלה,50,3 מתוך 4,0,רמלה - לוד,דירה
משה קול,"9,500 ₪",12,3,נתניה,150,4 מתוך 9,1,נתניה והסביבה,דירת גן
השריון,"2,700 ₪",12,5,תל אביב יפו,120,3 מתוך 5,0,תל אביב,דירה
הדרור,"5,000 ₪",12,3,נהריה,120,3 מתוך 4,0,עכו - נהריה,דו משפחתי
דוכיפת,"5,500 ₪",12,5,קרית אתא,70,3 מתוך 6,0,קריות,דירה
"אד""ם הכהן","7,300 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_394882"")>",רמת גן,20,2 מתוך 3,0,רמת גן - גבעתיים,דירת גן
שתולים,"3,500 ₪",12,4,ירושלים,40,2 מתוך 4,0,ירושלים והסביבה,דירה
אזורי חן,"9,800 ₪",12,4,אשקלון,100,1 מתוך 3,0,אשדוד - אשקלון,דירה
יוסף אהרונוביץ' 24,"4,200 ₪",1,4,אשדוד,50,קרקע מתוך 2,1,אשדוד - אשקלון,דירה
ברקת 9,"3,800 ₪",12,3,ראשון לציון,150,2 מתוך 4,1,"ראשל""צ והסביבה",דירה
רמת שרת,"11,000 ₪",12,5,מגדל העמק,120,קרקע מתוך 1,1,עמק יזרעאל,דירת גן
שמואל הנגיד,"5,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395030"")>",אור יהודה,113,14 מתוך 15,0,בקעת אונו,דירה
ליטניס 10,"4,600 ₪",4,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395056"")>",רחובות,200,3 מתוך 4,0,נס ציונה - רחובות,דירה
נחל לכיש,"3,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395084"")>",אשקלון,45,קרקע מתוך 3,1,אשדוד - אשקלון,סטודיו/לופט
"בנה ביתך, אמדר","7,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395110"")>",רעננה,80,קרקע מתוך 40,2,רעננה - כפר סבא,דירה
פרי מגדים 12,"8,200 ₪",12,4,אשקלון,100,0,2,אשדוד - אשקלון,דירה
יהושע גלוברמן,"8,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395162"")>",ירושלים,75,1 מתוך 3,0,ירושלים והסביבה,דירה
אליעזר בן יהודה,"5,000 ₪",12,6,אשקלון,60,2 מתוך 8,1,אשדוד - אשקלון,דירה
צאלון 1,"6,300 ₪",12,6,אשדוד,65,5 מתוך 5,1,אשדוד - אשקלון,דירה
טרומפלדור,"5,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395258"")>",ראשון לציון,25,קרקע מתוך 45,0,"ראשל""צ והסביבה",דירת גן
הר נוף,"15,500 ₪",12,3,מגדל העמק,60,3 מתוך 4,1,עמק יזרעאל,דירה
"ד""ר יהושע טהון","3,800 ₪",11,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395312"")>",אור יהודה,107,3 מתוך 5,0,בקעת אונו,דירה
הנרייטה סאלד,"3,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395338"")>",רחובות,75,5 מתוך 5,0,נס ציונה - רחובות,דירה
הגתות 210,"13,000 ₪",12,3,אשקלון,60,1 מתוך 6,2,אשדוד - אשקלון,בית פרטי/קוטג'
דרך הים,"7,700 ₪",9,3.5,רעננה,134,22 מתוך 27,0,רעננה - כפר סבא,דירה
הצפון החדש החלק הדרומי,"22,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395440"")>",אשקלון,117,1 מתוך 8,1,אשדוד - אשקלון,בית פרטי/קוטג'
"רש""י","7,000 ₪",1,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395470"")>",קרית אונו,110,1 מתוך 5,2,בקעת אונו,דירה
הגוש הגדול,"16,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395500"")>",מודיעין מכבים רעות,35,1 מתוך 1,0,מודיעין והסביבה,דירה
וינגייט 57,"3,600 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395524"")>",קרית שמונה,110,קרקע מתוך 9,0,גליל ועמקים,דירה
ניסים אלוני,"17,500 ₪",12,4,מעלה אדומים,65,3 מתוך 3,1,ירושלים והסביבה,דירה
הונא,"27,000 ₪",12,2,תל אביב יפו,75,4 מתוך 4,0,תל אביב,בניין מגורים
נווה אילן,"18,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395616"")>",גבעתיים,25,8 מתוך 16,0,רמת גן - גבעתיים,בית פרטי/קוטג'
פרופ' יום טוב עסיס,"5,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395640"")>",ירושלים,140,4 מתוך 32,2,ירושלים והסביבה,דירה
ברץ,"5,700 ₪",12,3,שדרות,210,4 מתוך 4,0,באר שבע והסביבה,דירה
הרצליה פיתוח,"52,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395689"")>",חריש,62,3 מתוך 4,1,פרדס חנה - כרכור,בית פרטי/קוטג'
12,"27,000 ₪",4,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395717"")>",בת ים,0,4 מתוך 14,1,חולון - בת ים,בית פרטי/קוטג'
יוסי בנאי,"5,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395747"")>",נהריה,121,קרקע מתוך 1,0,עכו - נהריה,דירה
משעול ביתר,"1,200 ₪",0,7,קרית גת,140,2 מתוך 4,0,באר שבע והסביבה,דירה
הרצליה פיתוח,"52,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395800"")>",בת ים,100,קרקע מתוך 1,0,חולון - בת ים,בית פרטי/קוטג'
12,"27,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395827"")>",קצרין,0,2 מתוך 4,0,טבריה והסביבה,בית פרטי/קוטג'
יוסי בנאי,"5,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395855"")>",ירושלים,70,1 מתוך 6,0,ירושלים והסביבה,דירה
משעול ביתר,"1,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395883"")>",באר שבע,62,קרקע מתוך קרקע,0,באר שבע והסביבה,דירה
מרכז,"35,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395907"")>",רמלה,350,3 מתוך 3,0,רמלה - לוד,בית פרטי/קוטג'
שער הגיא,0,12,2,פתח תקווה,0,קרקע מתוך 3,0,פתח תקוה והסביבה,דירה
בינתחומי,"12,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395957"")>",חולון,121,4 מתוך 4,0,חולון - בת ים,דירה
אלוף הניצחון,"6,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_395983"")>",פתח תקווה,140,4 מתוך 5,0,פתח תקוה והסביבה,דירה
כצנלסון,"4,400 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F0A669CD6AD72C6D546B45DA56E73DE8_element_396035"")>",רמת גן,100,קרקע מתוך 6,0,רמת גן - גבעתיים,גג/פנטהאוז
הגוש הגדול,"13,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""1C1C4AA63568BB8C3D049E1819AC6953_element_396132"")>",באר שבע,0,3 מתוך 8,1,באר שבע והסביבה,דירה
